experiment_id,parameter_id,metric,samples,median,min,max
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.4-tally-delegate-support:multiparty_cpu_ms,3,0.0,0.0,0.0
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.4-tally-delegate-support:multiparty_wall_ms,3,0.0,0.0,0.0
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.4-tally-delegate-support:wall_ms,3,18309.805,17881.011,18341.205
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.5-tally-dTilde:cpu_ms,3,6578.115,6361.28,6751.044
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.5-tally-dTilde:multiparty_cpu_ms,3,0.0,0.0,0.0
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.5-tally-dTilde:multiparty_wall_ms,3,0.0,0.0,0.0
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.5-tally-dTilde:wall_ms,3,6479.688,6267.186,6631.989
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.6-tally-Dw+dTilde:cpu_ms,3,36003.075,35433.938,36189.545
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.6-tally-Dw+dTilde:multiparty_cpu_ms,3,0.0,0.0,0.0
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.6-tally-Dw+dTilde:multiparty_wall_ms,3,0.0,0.0,0.0
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.6-tally-Dw+dTilde:wall_ms,3,35601.179,35019.774,35736.918
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.7-tally-vote-weight-product:cpu_ms,3,9254.972,9218.587,9356.664
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.7-tally-vote-weight-product:multiparty_cpu_ms,3,0.0,0.0,0.0
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.7-tally-vote-weight-product:multiparty_wall_ms,3,0.0,0.0,0.0
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:4.7-tally-vote-weight-product:wall_ms,3,8295.573,8273.371,8423.588
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:5-threshold-decrypt-verify:cpu_ms,3,57.188,56.042,60.301
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:5-threshold-decrypt-verify:multiparty_cpu_ms,3,45.067,44.971,46.342
n100000-b5-k5-tree-none,0233dda46fdb69b1070f3ef6b7c87c2caacd964311fdf302a0e4d7f6c140eef2,phase:5-threshold-decrypt-verify:multiparty_wall_ms,3,29.479,29.246,30.233
